restaurant_id,category,name,description,price
42,Featured Subs,"Italian™ , Large (11-12 inch)"," Genoa salami, pepperoni, Virginia Honey Ham, melted provolone, Italian dressing, and seasonings, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",15.35 USD
42,Featured Subs,"Italian™ , Medium (7-8 inch)"," Genoa salami, pepperoni, Virginia Honey Ham, melted provolone, Italian dressing, and seasonings, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",10.8 USD
42,Featured Subs,"Italian™ , Small (3-4 inch)"," Genoa salami, pepperoni, Virginia Honey Ham, melted provolone, Italian dressing, and seasonings, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.3 USD
42,Featured Subs,"New York Steamer® , Large (11-12 inch)"," Corned beef brisket, pastrami, melted provolone, mustard, mayo, and Italian dressing.",16.65 USD
42,Featured Subs,"New York Steamer® , Medium (7-8 inch)"," Corned beef brisket, pastrami, melted provolone, mustard, mayo, and Italian dressing.",11.45 USD
42,Featured Subs,"New York Steamer® , Small (3-4 inch)"," Corned beef brisket, pastrami, melted provolone, mustard, mayo, and Italian dressing.",7.7 USD
42,Small Groups,Gallon Sweet Tea,,9.75 USD
42,Small Groups,Gallon Unsweet Tea,,9.75 USD
42,Small Groups,Gallon Lemonade,,9.75 USD
42,Small Groups,Gallon Cherry Lime-Aid,,9.75 USD
42,Small Groups,Gallon Cherry Lime-Aid Light,,9.75 USD
42,Small Groups,Gallon Cherry Lime-Aid Zero Sugar,,9.75 USD
42,Small Groups,Dessert Bundle 3,"Create your perfect dessert bundle. Choose from brownies, freshly baked chocolate chip cookies or oatmeal raisin cookies. Available in quantities of 3.",4.9 USD
42,Small Groups,Dessert Bundle 6,"Create your perfect dessert bundle. Choose from brownies, freshly baked chocolate chip cookies or oatmeal raisin cookies. Available in quantities of 6. ",9.75 USD
42,Small Groups,Dessert Bundle 12,"Create your perfect dessert bundle. Choose from brownies, freshly baked chocolate chip cookies or oatmeal raisin cookies. Available in quantities of 12. ",19.5 USD
42,Small Groups,Captain Sorensen's Datil Pepper Hot Sauce,,7.8 USD
42,Hot Specialty Subs,"Hook &amp; Ladder® , Large (11-12 inch)","Smoked turkey breast and honey ham smothered with Monterey Jack, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",15.35 USD
42,Hot Specialty Subs,"Hook &amp; Ladder® , Medium (7-8 inch)","Smoked turkey breast and honey ham smothered with Monterey Jack, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",10.8 USD
42,Hot Specialty Subs,"Hook &amp; Ladder® , Small (3-4 inch)","Smoked turkey breast and honey ham smothered with Monterey Jack, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.15 USD
42,Hot Specialty Subs,"Firehouse Meatball®, Large (11-12 inch)","Italian meatballs, melted provolone, zesty marinara, and Italian seasonings. Best meatballs guaranteed! *Contains gluten",15.35 USD
42,Hot Specialty Subs,"Firehouse Meatball®, Medium (7-8 inch)","Italian meatballs, melted provolone, zesty marinara, and Italian seasonings. Best meatballs guaranteed! *Contains gluten",10.8 USD
42,Hot Specialty Subs,"Firehouse Meatball®, Small (3-4 inch)","Italian meatballs, melted provolone, zesty marinara, and Italian seasonings. Best meatballs guaranteed! *Contains gluten",7.15 USD
42,Hot Specialty Subs,"Sweet &amp; Spicy Meatball, Large (11-12 inch)","Topped with Captain Sorensen's Datil Pepper Sauce, red pepper flakes and provolone cheese. *Contains Gluten",15.35 USD
42,Hot Specialty Subs,"Sweet &amp; Spicy Meatball, Medium (7-8 inch)","Topped with Captain Sorensen's Datil Pepper Sauce, red pepper flakes and provolone cheese. *Contains Gluten",10.8 USD
42,Hot Specialty Subs,"Sweet &amp; Spicy Meatball, Small (3-4 inch)","Topped with Captain Sorensen's Datil Pepper Sauce, red pepper flakes and provolone cheese. *Contains Gluten",7.4 USD
42,Hot Specialty Subs,"New York Steamer® , Large (11-12 inch)"," Corned beef brisket, pastrami, melted provolone, mustard, mayo, and Italian dressing.",16.65 USD
42,Hot Specialty Subs,"New York Steamer® , Medium (7-8 inch)"," Corned beef brisket, pastrami, melted provolone, mustard, mayo, and Italian dressing.",11.45 USD
42,Hot Specialty Subs,"New York Steamer® , Small (3-4 inch)"," Corned beef brisket, pastrami, melted provolone, mustard, mayo, and Italian dressing.",7.7 USD
42,Hot Specialty Subs,"Italian™ , Large (11-12 inch)"," Genoa salami, pepperoni, Virginia Honey Ham, melted provolone, Italian dressing, and seasonings, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",15.35 USD
42,Hot Specialty Subs,"Italian™ , Medium (7-8 inch)"," Genoa salami, pepperoni, Virginia Honey Ham, melted provolone, Italian dressing, and seasonings, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",10.8 USD
42,Hot Specialty Subs,"Italian™ , Small (3-4 inch)"," Genoa salami, pepperoni, Virginia Honey Ham, melted provolone, Italian dressing, and seasonings, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.3 USD
42,Hot Specialty Subs,"Turkey Bacon Ranch ™, Large (11-12 inch)","Smoked turkey breast, pepper bacon, sharp cheddar cheese topped with peppercorn ranch, mayo, lettuce, tomato, and onion. ",16.0 USD
42,Hot Specialty Subs,"Turkey Bacon Ranch ™, Medium (7-8 inch)","Smoked turkey breast, pepper bacon, sharp cheddar cheese topped with peppercorn ranch, mayo, lettuce, tomato, and onion. ",11.45 USD
42,Hot Specialty Subs,"Turkey Bacon Ranch ™, Small (3-4 inch)","Smoked turkey breast, pepper bacon, sharp cheddar cheese topped with peppercorn ranch, mayo, lettuce, tomato, and onion. ",8.05 USD
42,Hot Specialty Subs,"Club on a Sub™, Large (11-12 inch)","Smoked turkey breast, Virginia honey ham, crispy pepper bacon, and melted Monterey Jack, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",16.0 USD
42,Hot Specialty Subs,"Club on a Sub™, Medium (7-8 inch)","Smoked turkey breast, Virginia honey ham, crispy pepper bacon, and melted Monterey Jack, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",11.45 USD
42,Hot Specialty Subs,"Club on a Sub™, Small (3-4 inch)","Smoked turkey breast, Virginia honey ham, crispy pepper bacon, and melted Monterey Jack, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",8.05 USD
42,Hot Specialty Subs,"Engineer® , Large (11-12 inch)","Smoked Turkey Breast with sauteed Mushrooms and melted Open-Eyed Swiss, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",15.6 USD
42,Hot Specialty Subs,"Engineer® , Medium (7-8 inch)","Smoked Turkey Breast with sauteed Mushrooms and melted Open-Eyed Swiss, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",11.05 USD
42,Hot Specialty Subs,"Engineer® , Small (3-4 inch)","Smoked Turkey Breast with sauteed Mushrooms and melted Open-Eyed Swiss, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",7.3 USD
42,Hot Specialty Subs,"Firehouse Hero®, Large (11-12 inch)","Premium roast beef, smoked turkey breast, Virginia honey ham, and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",16.9 USD
42,Hot Specialty Subs,"Firehouse Hero®, Medium (7-8 inch)","Premium roast beef, smoked turkey breast, Virginia honey ham, and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",11.7 USD
42,Hot Specialty Subs,"Firehouse Hero®, Small (3-4 inch)","Premium roast beef, smoked turkey breast, Virginia honey ham, and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",8.6 USD
42,Hot Specialty Subs,"Smokehouse Beef &amp; Cheddar Brisket™, Large (11-12 inch)","USDA Choice beef brisket smoked for 16+ hours, cheddar, mayo, Sweet Baby Ray’s® BBQ Sauce.  ",16.9 USD
42,Hot Specialty Subs,"Smokehouse Beef &amp; Cheddar Brisket™, Medium (7-8 inch)","USDA Choice beef brisket smoked for 16+ hours, cheddar, mayo, Sweet Baby Ray’s® BBQ Sauce.  ",11.7 USD
42,Hot Specialty Subs,"Smokehouse Beef &amp; Cheddar Brisket™, Small (3-4 inch)","USDA Choice beef brisket smoked for 16+ hours, cheddar, mayo, Sweet Baby Ray’s® BBQ Sauce.  ",9.1 USD
42,Hot Specialty Subs,"Jamaican Jerk Turkey, Large (11-12 inch) Turk","Smoked Turkey Breast Topped with Jamaican Jerk seasoning, PepperJack Cheese, Mayo, lettuce,tomato,onion,and Jamaican Jerk sweet mustard sauce",14.95 USD
42,Hot Specialty Subs,"Jamaican Jerk Turkey, Med","Smoked Turkey Breast Topped with Jamaican Jerk seasoning, PepperJack Cheese, Mayo, lettuce,tomato,onion,and Jamaican Jerk sweet mustard sauce",10.4 USD
42,Hot Specialty Subs,"Jamaican Jerk Turkey, Small (3-4 inch) Turk","Smoked Turkey Breast Topped with Jamaican Jerk seasoning, PepperJack Cheese, Mayo, lettuce,tomato,onion,and Jamaican Jerk sweet mustard sauce",7.3 USD
42,Hot Specialty Subs,"Spicy Cajun Chicken, Large (11-12 inch)","Grilled, Cajun-seasoned chicken breast, jalapeños, melted pepper jack cheese, lettuce, onions, deli mustard, and our housemade Cajun mayo.",14.95 USD
42,Hot Specialty Subs,"Spicy Cajun Chicken, Medium (7-8 inch)","Grilled, Cajun-seasoned chicken breast, jalapeños, melted pepper jack cheese, lettuce, onions, deli mustard, and our housemade Cajun mayo.",10.4 USD
42,Hot Specialty Subs,"Spicy Cajun Chicken, Small (3-4 inch)","Grilled, Cajun-seasoned chicken breast, jalapeños, melted pepper jack cheese, lettuce, onions, deli mustard, and our housemade Cajun mayo.",7.3 USD
42,Hot Subs,"Smoked Turkey Breast  , Large (11-12 inch)","Smoked turkey breast and Provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",14.7 USD
42,Hot Subs,"Smoked Turkey Breast  , Medium (7-8 inch)","Smoked turkey breast and Provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",10.8 USD
42,Hot Subs,"Smoked Turkey Breast  , Small (3-4 inch)","Smoked turkey breast and Provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",7.15 USD
42,Hot Subs,"Honey Ham , Large (11-12 inch)","Virginia honey ham and provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",14.3 USD
42,Hot Subs,"Honey Ham , Medium (7-8 inch)","Virginia honey ham and provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",10.4 USD
42,Hot Subs,"Honey Ham , Small (3-4 inch)","Virginia honey ham and provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.15 USD
42,Hot Subs,"Pastrami, Large (11-12 inch)","Pastrami and provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",15.1 USD
42,Hot Subs,"Pastrami, Medium (7-8 inch)","Pastrami and provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",11.2 USD
42,Hot Subs,"Pastrami, Small (3-4 inch)","Pastrami and provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.7 USD
42,Hot Subs,"Corned Beef Brisket , Large (11-12 inch)","Corned beef brisket and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",15.1 USD
42,Hot Subs,"Corned Beef Brisket , Medium (7-8 inch)","Corned beef brisket and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",11.2 USD
42,Hot Subs,"Corned Beef Brisket , Small (3-4 inch)","Corned beef brisket and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.7 USD
42,Hot Subs,"Premium Roast Beef , Large (11-12 inch)","Roast beef and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",15.1 USD
42,Hot Subs,"Premium Roast Beef , Medium (7-8 inch)","Roast beef and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",11.2 USD
42,Hot Subs,"Premium Roast Beef , Small (3-4 inch)","Roast beef and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.3 USD
42,Hot Subs,"Grilled Chicken Breast  , Large (11-12 inch)","Grilled chicken breast and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",15.1 USD
42,Hot Subs,"Grilled Chicken Breast  , Medium (7-8 inch)","Grilled chicken breast and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",11.2 USD
42,Hot Subs,"Grilled Chicken Breast  , Small (3-4 inch)","Grilled chicken breast and melted provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).",7.95 USD
42,Hot Subs,"Veggie, Large (11-12 inch)","Onions, bell peppers, and mushrooms topped with Provolone, Monterey Jack and Cheddar Cheese and Italian dressing, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",14.7 USD
42,Hot Subs,"Veggie, Medium (7-8 inch)","Onions, bell peppers, and mushrooms topped with Provolone, Monterey Jack and Cheddar Cheese and Italian dressing, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",10.8 USD
42,Hot Subs,"Veggie, Small (3-4 inch)","Onions, bell peppers, and mushrooms topped with Provolone, Monterey Jack and Cheddar Cheese and Italian dressing, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",7.25 USD
42,Salads,"Salad-Firehouse Salad™, Plain","Romaine, diced tomato, green bell pepper, cucumber and mozzarella",9.1 USD
42,Salads,Turkey Salad,"Smoked turkey breast, romaine, diced tomato, green bell pepper, cucumber and mozzarella",11.7 USD
42,Salads,Ham Salad,"Virginia honey ham, romaine, diced tomato, green bell pepper, cucumber and mozzarella",11.7 USD
42,Salads,Italian Grilled Chicken Salad,"Grilled chicken breast, Genoa salami, romaine, diced tomato, green bell pepper, cucumber and mozzarella",11.7 USD
42,Salads,Hook &amp; Ladder Salad,"Smoked turkey breast &amp; Virginia honey ham, romaine, diced tomato, green bell pepper, cucumber and mozzarella",11.7 USD
42,Salads,Grilled Chicken Salad,"Grilled chicken breast, romaine, diced tomato, green bell pepper, cucumber and mozzarella",11.7 USD
42,Cold Subs,"Tuna Salad , Large (11-12 inch)","A blend of tuna, mayo, relish and black pepper topped with Provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",15.35 USD
42,Cold Subs,"Tuna Salad , Medium (7-8 inch)","A blend of tuna, mayo, relish and black pepper topped with Provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",10.8 USD
42,Cold Subs,"Tuna Salad , Small (3-4 inch)","A blend of tuna, mayo, relish and black pepper topped with Provolone, served Fully Involved® (mayo, lettuce, tomato, onion, deli mustard, and a pickle spear on the side).  ",7.3 USD
42,Sides,"Firehouse Chili, Bowl Of",Made from the finest ingredients; sure to become one of your favorites. ,5.75 USD
42,Sides,"Firehouse Chili, Cup Of",Made from the finest ingredients; sure to become one of your favorites. ,4.45 USD
42,Sides,Mac &amp; Cheese,Made with a blend of 5 cheeses. ,5.75 USD
42,Sides,"Soups, Bowl of Loaded Potato",,5.75 USD
42,Sides,"Soups, Cup of Loaded Potato",,4.45 USD
42,Sides,Side Salad,,5.75 USD
42,Sides,Chips,"Choose from an assortment of chip varieties including Miss Vickies®, SunChips®, Lay’s®, Baked Lay’s®, and Ruffles®,",1.85 USD
42,Sides,"Cookie, Chocolate Chip",Choose one or two freshly baked cookies including chocolate chip and oatmeal. ,1.7 USD
42,Sides,"Cookie, Oatmeal",Choose one or two freshly baked cookies including chocolate chip and oatmeal. ,1.7 USD
42,Sides,"Cookie, Celebration Sugar",Choose one or two freshly baked cookies including chocolate chip and oatmeal. ,1.45 USD
42,Sides,Captain Sorensen's Datil Pepper Hot Sauce,,7.8 USD
42,Drinks,Bottled Soda,Bottled drinks vary by location. Some locations offer cans. Please ask about our selection.,3.0 USD
42,Drinks,Medium Fountain Drink,,3.4 USD
42,Drinks,Large Fountain Drink,,3.65 USD
42,Drinks,Bottled Water,,3.0 USD
42,Kids' Combos,Kids Turkey Breast ,"Includes 12 oz. fountain drink and kid's treat*.
*Upgrade to chips, cookie or brownie for an additional charge. Milk is available at select Firehouse Subs locations, check your local restaurant for details.
",6.5 USD
42,Kids' Combos,Kids Meatball,"Includes 12 oz. fountain drink and kid's treat*.
*Upgrade to chips, cookie or brownie for an additional charge. Milk is available at select Firehouse Subs locations, check your local restaurant for details.",6.5 USD
42,Kids' Combos,Kids Honey Ham ,"Includes 12 oz. fountain drink and kid's treat*.
*Upgrade to chips, cookie or brownie for an additional charge. Milk is available at select Firehouse Subs locations, check your local restaurant for details.",6.5 USD
42,Kids' Combos,Kids Grilled Cheese,"Includes 12 oz. fountain drink and kid's treat*.
*Upgrade to chips, cookie or brownie for an additional charge. Milk is available at select Firehouse Subs locations, check your local restaurant for details.",6.5 USD
43,Picked for you,Beefy Melt Burrito,"Seasoned Rice, Seasoned Beef, Nacho Cheese Sauce, Fiesta Strips, Three Cheese Blend, Reduced Fat Sour Cream wrapped in a warm tortilla.",2.4 USD
43,Picked for you,Chicken Quesadilla,"An extra flour tortilla filled with melty three-cheese blend, fire grilled chicken, creamy jalapeño sauce folded and grilled to perfection.",5.39 USD
43,Picked for you,Quesarito,"A melty cheese quesadilla, with shredded cheddar cheese and warm nacho cheese sauce is opened and wrapped around a burrito filled with seasoned beef, seasoned rice, cool sour cream and creamy chipotle sauce.",4.79 USD
43,Picked for you,Crunchwrap Supreme®,"A flour tortilla layered with seasoned beef, warm nacho cheese sauce, a crispy tostada shell, crispy lettuce, ripe tomatoes and topped with cool sour cream all wrapped in our signature crunchwrap fold and grilled to go.",5.15 USD
43,Picked for you,Blue Raspberry Freeze,"A sweet, juicy blue raspberry-flavored Freeze.",3.47 USD
43,Featured,Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with seasoned beef, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
43,Featured,Black Bean Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with black beans, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
43,Featured,Toasted Cheddar Chalupa Deluxe Box,"Includes one Toasted Cheddar Chalupa with grilled, all-white-meat chicken, one Crunchy Taco, chips and nacho cheese sauce, and a medium fountain drink.",8.99 USD
43,Featured,Toasted Cheddar Chalupa Box,"Includes one Toasted Cheddar Chalupa, one Crunchy Taco, Cinnamon Twists, and a medium fountain drink.",6.59 USD
43,Featured,Brisk® Dragon Paradise™ Sparkling Iced Tea,,2.39 USD
43,Featured,Dole® Lemonade Strawberry Squeeze,,2.39 USD
43,Featured,Taco &amp; Burrito Cravings Pack,Includes 4 Crunchy Tacos and 4 Beefy 5-layer Burritos,15.59 USD
43,Featured,Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Tacos, Crunchy or Soft Taco Supremes®.",20.39 USD
43,Featured,Soft Taco Party Pack,Includes 12 Soft Tacos,20.39 USD
43,Featured,Supreme Taco Party Pack,Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®.,26.39 USD
43,Featured,Supreme Soft Taco Party Pack,Includes 12 Soft Tacos Supreme®.,26.39 USD
43,Combos,Toasted Cheddar Chalupa Deluxe Box,"Includes one Toasted Cheddar Chalupa with grilled, all-white-meat chicken, one Crunchy Taco, chips and nacho cheese sauce, and a medium fountain drink.",8.99 USD
43,Combos,Toasted Cheddar Chalupa Box,"Includes one Toasted Cheddar Chalupa, one Crunchy Taco, Cinnamon Twists, and a medium fountain drink.",6.59 USD
43,Combos,Chicken Quesadilla Combo,"Served with large drink, chicken quesadilla, regular crunchy taco.",9.35 USD
43,Combos,Nachos BellGrande® Combo,Served with a large drink and a crunchy taco supreme.,9.83 USD
43,Combos,2 Chicken Chalupas Supreme Combo,"Served with a drink, 2 Chicken Chalupa Supremes, and a regular crunchy taco.",11.15 USD
43,Combos,Crunchwrap Supreme® Combo,Served with a large drink and a regular crunchy taco.,9.23 USD
43,Combos,3 Crunchy Tacos Combo,Served with a large drink and 3 beef tacos.,7.07 USD
43,Combos,3 Crunchy Tacos Supreme® Combo,Served with a large drink and 3 tacos.,8.87 USD
43,Combos,3 Doritos® Locos Tacos Combo,Includes three Nacho Cheese Doritos® Locos Tacos and a Large drink.,9.47 USD
43,Combos,3 Doritos® Locos Tacos Supreme Combo,Includes three Nacho Cheese Doritos® Locos Tacos Supreme® and a Large drink.,10.79 USD
43,Combos,3 Soft Tacos Combo,Served with a drink and 3 beef tacos.,7.07 USD
43,Combos,3 Soft Tacos Supreme® Combo,Three Soft Taco Supremes served with a large drink,8.87 USD
43,Combos,Burrito Supreme® Combo,"Served with a large drink, beef burrito supreme and crunchy taco supreme.",9.35 USD
43,Combos,Classic Combo,"Includes a Beefy 5-Layer Burrito, regular Crunchy Taco, Cinnamon Twists, and a Large fountain drink.",6.0 USD
43,GROUPS,Meal for 2,"Includes two Crunchwrap Supremes®, two Bean Burritos, two Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",15.0 USD
43,GROUPS,Veggie Meal for 2,"Includes two Cheese Quesadillas, two Bean Burritos, two Spicy Potato Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",15.0 USD
43,GROUPS,Meal for 4,"Includes two Crunchwrap Supremes®, two Chicken Quesadillas, four Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",25.0 USD
43,GROUPS,Taco &amp; Burrito Cravings Pack,Includes 4 Crunchy Tacos and 4 Beefy 5-layer Burritos,15.59 USD
43,GROUPS,Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Tacos, Crunchy or Soft Taco Supremes®.",20.39 USD
43,GROUPS,Supreme Taco Party Pack,Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®.,26.39 USD
43,GROUPS,Soft Taco Party Pack,Includes 12 Soft Tacos,20.39 USD
43,GROUPS,Supreme Soft Taco Party Pack,Includes 12 Soft Tacos Supreme®.,26.39 USD
43,GROUPS,Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Taco, or Nacho Cheese Doritos® Locos Tacos.",23.99 USD
43,GROUPS,Supreme Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®, or Nacho Cheese Doritos® Locos Tacos Supremes®",29.99 USD
43,GROUPS,Drinks Party Pack,Includes four Medium fountain drinks of your choice.,4.8 USD
43,Sauce Packets,Fire Sauce Packet,,0.0 USD
43,Sauce Packets,Hot Sauce Packet,,0.0 USD
43,Sauce Packets,Mild Sauce Packet,,0.0 USD
43,Sauce Packets,Diablo Sauce Packet,,0.0 USD
43,Specialties,Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with seasoned beef, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
43,Specialties,Black Bean Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with black beans, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
43,Specialties,Chalupa Supreme®,"Chewy fried chalupa bread filled with seasoned beef, sour cream, crispy lettuce, three-cheese blend and ripe tomatoes.",4.79 USD
43,Specialties,Black Bean Chalupa Supreme®,"A chewy chalupa shell filled with black beans, reduced-fat sour cream, lettuce, tomatoes, and three-cheese blend.",4.31 USD
43,Specialties,Crunchwrap Supreme®,"A flour tortilla layered with seasoned beef, warm nacho cheese sauce, a crispy tostada shell, crispy lettuce, ripe tomatoes and topped with cool sour cream all wrapped in our signature crunchwrap fold and grilled to go.",5.15 USD
43,Specialties,Black Bean Crunchwrap Supreme®,"Flour tortilla, black beans, nacho cheese sauce, tostada shell, lettuce, tomatoes &amp; reduced fat sour cream layers grilled in a crunchwrap. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation method may lead to cross contact with meat",5.03 USD
43,Specialties,Cheesy Gordita Crunch,"A warm flatbread layered with three-cheese blend and wrapped around a crunchy taco filled with seasoned beef, spicy ranch sauce, crispy lettuce and shredded cheddar cheese.",5.03 USD
43,Specialties,Doritos® Cheesy Gordita Crunch - Nacho Cheese,"A Nacho Cheese Doritos® Locos Tacos wrapped up in a soft piece of flatbread with Seasoned Beef, Spicy Ranch Sauce, Lettuce, Cheddar Cheese, and a Three Cheese Blend.",5.39 USD
43,Specialties,Cheesy Roll Up,"A warm flour tortilla filled with our 3-cheese blend. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
43,Specialties,Chicken Chipotle Melt,"Grilled chicken, creamy chipotle sauce, and real shredded cheddar cheese all wrapped up in a warm flour tortilla.",2.39 USD
43,Tacos,Soft Taco,"A warm flour tortilla filled with seasoned beef, crispy lettuce and shredded cheddar cheese.",1.79 USD
43,Tacos,Soft Taco Supreme®,"A warm flour tortilla filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",2.87 USD
43,Tacos,Crunchy Taco,"A crunchy taco shell filled with seasoned beef, crispy lettuce and shredded cheddar cheese.",1.79 USD
43,Tacos,Crunchy Taco Supreme®,"A crunchy taco shell filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",2.87 USD
43,Tacos,Nacho Cheese Doritos® Locos Tacos,"A crunchy taco shell made from Nacho Cheese Doritos® is filled with seasoned beef, crispy lettuce, and pico de gallo.",2.75 USD
43,Tacos,Nacho Cheese Doritos® Locos Tacos Supreme®,"A crunchy taco shell made from Nacho Cheese Doritos® is filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",3.59 USD
43,Tacos,Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.2 USD
43,Burritos,Bean Burrito,"Warm flour tortilla filled with refried beans, shredded cheddar cheese, flavorful red sauce and diced onions. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.79 USD
43,Burritos,Beefy 5-Layer Burrito,"A warm tortilla is covered in a layer of warm nacho cheese and topped with seasoned beef, refried beans, cool sour cream and shredded cheddar cheese. Then it's wrapped creating a layer of nacho cheese all around the outside of the burrito.",3.95 USD
43,Burritos,Quesarito,"A melty cheese quesadilla, with shredded cheddar cheese and warm nacho cheese sauce is opened and wrapped around a burrito filled with seasoned beef, seasoned rice, cool sour cream and creamy chipotle sauce.",4.79 USD
43,Burritos,Black Bean Quesarito,"Cheese &amp; nacho cheese sauce quesadilla wrapped around a black bean, seasoned rice, reduced fat source cream &amp; chipotle sauce burrito. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat.",4.55 USD
